"","file_name","confinement","only_stain_a","mixed_stain","only_stain_b","sum"
"1","confined_25x25.txt","0.962273869777778","0.412663755458515","0.109170305676856","0.478165938864629","1"
"2","disperse_25x25.txt","0.485924013403509","0.0155148095909732","0.493653032440056","0.49083215796897","1"
