"","file_name","confinement","only_stain_a","mixed_stain","only_stain_b","sum"
"1","confined_25x25.txt","0.962273869777778","0.412663755458515","0.109170305676856","0.478165938864629","1"
"2","disperse_25x25.txt","0.55313344295082","0.0412946428571429","0.386160714285714","0.572544642857143","1"
